0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.0376750876143146,3.330643884238968e-14,7.355130152558257e-53,2.2569616220472256e-125,1.1135668931015217,1.9654341025146737e-17,2.182508749918405e-58,4.3466549794310076e-139,0.0164866941533821,4.3889366848867806e-24,1.1123849455910703e-68,3.258732433606061e-144,0.001265248542755411,9.702535062764578e-29,2.841598890954968e-75,9.58800428556711e-161
1.7225910112615181,1.482817935157397e-12,1.3537629065219324e-49,2.641072706100199e-120,1.6975045650870322,1.3512210939558644e-15,5.947801869269156e-55,9.552601179587758e-134,0.0672290162922639,6.584532263034802e-22,6.006742550059072e-65,8.990731391134604e-139,0.007418460449962314,2.3571954933774492e-26,2.3147079132138077e-71,5.365889066636473e-155
1.1436861101911568,5.184715016386534e-11,1.9569164651188145e-46,2.4272469781910844e-115,2.0322775533364887,7.295780758236005e-14,1.273017640532515e-51,1.6487907906097756e-128,0.21530660904451626,7.758325089446143e-20,2.5474188806737255e-61,1.9481337566361336e-133,0.0341608882604766,4.497626763853069e-24,1.4808362847842607e-67,2.358482127768747e-149
0.5963606041371943,1.4237684951293557e-09,2.2216691974867356e-43,1.7519633241284316e-110,1.9108760581533593,3.0938165785989686e-12,2.1398817744666468e-48,2.235048177010941e-123,0.5415460529712397,7.179404884529922e-18,8.484751699465885e-58,3.3152779863964563e-128,0.12354408384295151,6.73982549889282e-22,7.440383613087134e-64,8.141434223813029e-144
0.24422407566382887,3.070656925060052e-08,1.9809062827483247e-40,9.93146875981132e-106,1.4111053779241851,1.030373733849e-10,2.825026766947324e-45,2.3794996980023473e-118,1.069771091683081,5.217787020951019e-16,2.219500978905971e-54,4.430967425639384e-123,0.3509071204191778,7.93215736111577e-20,2.9360337062063036e-60,2.207225356333936e-138
0.07854986307647654,5.201165151798014e-07,1.3871578832704002e-37,4.421599277046923e-101,0.8183965769350491,2.6950847414822396e-09,2.929090454850839e-42,1.9895820238859919e-113,1.6596776668620188,2.9782536269252096e-14,4.5598333806579596e-51,4.651088400488198e-118,0.7827802103394966,7.331813673589459e-18,9.099220215328295e-57,4.699697055215466e-133
0.019841742964059907,6.91906516067023e-06,7.628959133261883e-35,1.5460470610545696e-96,0.37277398007029516,5.5364005173203954e-08,2.3851759919901615e-39,1.3065182243095622e-108,2.022246402415413,1.3351019793849349e-12,7.357326602234178e-48,3.834317395349995e-113,1.3714024585421338,5.322417605163877e-16,2.2147501700805343e-53,7.859057759927338e-128
0.003936331227986871,7.22889016857887e-05,3.2952025259537424e-32,4.245642946723205e-92,0.13335361901772486,8.932232215340877e-07,1.5254061895404495e-36,6.738240765840977e-104,1.9351820283324626,4.7005061956190305e-11,9.323275690106357e-45,2.4825554349664623e-108,1.8869806165118075,3.034477374373298e-14,4.2337259331893967e-50,1.0321635695396911e-122
0.0006133111794497382,0.0005931619188031113,1.1178315535354626e-29,9.15675628436713e-88,0.03746635563568813,1.1318006496463634e-05,7.661750554874699e-34,2.7293234516673935e-99,1.4544105028188798,1.2997273216480208e-09,9.278856256364186e-42,1.262371785576321e-103,2.03914159489334,1.3587397771757568e-12,6.35620897667297e-47,1.0646429965817158e-117
7.504945724953058e-05,0.0038225425258662316,2.9781601375828704e-27,1.551019549673086e-83,0.008267144436587551,0.000112630834504949,3.022372172036213e-31,8.682422554907145e-95,0.8584788720535141,2.822521745359442e-08,7.252667982323736e-39,5.041421776003172e-99,1.7306321102074125,4.778219592626912e-11,7.494644250997564e-44,8.624559166641478e-113
1.5927548440781952e-06,0.10449919479586357,2.8587077342582765e-24,8.633615458478414e-79,0.0002651040096822071,4.7673064754414103e-07,2.114013787038895e-28,9.070547001533857e-93,0.6321513663620009,2.478801195186005e-05,1.2722486391589199e-40,4.767367509147037e-107,0.3542145860706235,1.6268734383134126e-10,1.4090059294465638e-41,4.256159373652145e-101
1.0410203946650211e-07,0.30714829522490317,4.376066198439642e-22,8.693052587221082e-75,2.9358124103982085e-05,6.391291913145835e-06,4.9661357389111976e-26,2.0297230147073356e-88,0.2637047755006005,0.00022779766494409503,9.052911987293442e-38,2.27083691582176e-102,0.12501566328625946,4.1181764526750575e-09,1.0850421465410466e-38,1.489495888782201e-96
5.34376031511329e-09,0.7090236204634487,5.2610864577881914e-20,6.874313619886913e-71,2.5533934313082433e-06,6.729482444888106e-05,9.162348059100956e-24,3.567118225353716e-84,0.0863957417263221,0.0016441228619551434,5.059202123753708e-35,8.495142892989996e-98,0.034652920898725036,8.187165371121338e-08,6.562326348703933e-36,4.093908812544363e-92
2.1543295184636526e-10,1.2854367947560166,4.967574896773252e-18,4.269370114168476e-67,1.7441530865096014e-07,0.0005564832599794974,1.3276158075047118e-21,4.923519473477706e-80,0.022230237860443296,0.00931958766637014,2.2205123460448298e-32,2.495932638481255e-93,0.007543843917616551,1.2783200585995738e-06,3.1170693874510396e-33,8.837195248426028e-88
6.821104816354666e-12,1.830282722044122,3.6837558447122904e-16,2.0824553524086652e-63,9.356833340816854e-09,0.003614098407732777,1.5108295588753304e-19,5.3371725751326035e-76,0.004492347166564905,0.04148934291707858,7.65423484630389e-30,5.759336600392191e-89,0.001289801775758251,1.5675560329670353e-05,1.1628201393401928e-30,1.4981943847537486e-83
1.696190956597463e-13,2.04674181376485,2.145431640921448e-14,7.977467094270842e-60,3.942308592784478e-10,0.018434241477159035,1.3503177004772962e-17,4.543852873064735e-72,0.0007129842586612836,0.14506206145591663,2.0721815528538786e-27,1.0437331844631448e-84,0.00017319313599721916,0.00015096767727708322,3.4068738204912624e-28,1.9947997671909296e-79
3.3126243727583742e-15,1.797568186707422,9.813319844193924e-13,2.4001134640654687e-56,1.3045170760598367e-11,0.07384617410465022,9.478374789151203e-16,3.0381884264040123e-68,8.887180511143773e-05,0.39833508666103096,4.405865676724576e-25,1.485538635244891e-80,1.8264837419133356e-05,0.0011418848260937664,7.839294543695456e-26,2.0859691535036318e-75
5.080975158386937e-17,1.2398955859254928,3.525288431846544e-11,5.671212939402827e-53,3.3902080389236987e-13,0.2323315323345654,5.2252758611692724e-14,1.5954477229428486e-64,8.700124960350533e-06,0.8590544833421877,7.357192697388255e-23,1.6605648472804527e-76,1.512789058572437e-06,0.0067832536903669255,1.4166916852843457e-23,1.7131440581857795e-71
6.120675844320647e-19,0.6716797939661502,9.946053408525964e-10,1.0524405295946573e-49,6.919589955330796e-15,0.5740711778524693,2.2623614847877294e-12,6.580030114420721e-61,6.68904948387021e-07,1.4550244276004654,9.648736336216659e-21,1.4578242094853645e-72,9.840527242536721e-08,0.031646905258013315,2.0107178660999493e-21,1.1049873746041503e-67
5.790674010224801e-21,0.28577016311453257,2.203861749756157e-08,1.5338984335388874e-46,1.1092049500329347e-16,1.1140399327156265,7.692937481995064e-11,2.1313295838262555e-57,4.039064200661447e-08,1.9355183342381497,9.93816438376637e-19,1.0051523801843104e-68,5.027311440068911e-09,0.115958306268276,2.2413225361805866e-19,5.597552514542169e-64
4.302652609738522e-23,0.09548802503194705,3.835264644825692e-07,1.7557920272679277e-43,1.3964348146913275e-18,1.697904279801408,2.054470155427702e-09,5.421890899886869e-54,1.915466377262592e-09,2.0220957844854075,8.039320489845106e-17,5.4429717709240096e-65,2.0171149218451603e-10,0.3336951609795573,1.9621626664161684e-17,2.2269807691193034e-60
2.5108506382921425e-25,0.02505869028555971,5.2418399422832205e-06,1.5784359749541356e-40,1.3807242917239037e-20,2.032371409946628,4.309083400471431e-08,1.0832491697207602e-50,7.13420753895768e-11,1.6591421145457592,5.107518375912958e-15,2.3148224608499168e-61,6.3562785809936506e-12,0.754180646820114,1.349096724330206e-15,6.958444793874618e-57
1.1507550878641695e-27,0.005164701847083165,5.626646148367134e-05,1.1144441216073197e-37,1.0721873842121383e-22,1.910602668745516,7.098186271100258e-07,1.699743482187672e-47,2.0868650915300865e-12,1.0691604375062507,2.548460828532912e-13,7.731730767183006e-58,1.573086605865015e-13,1.3386846628953213,7.284983904931851e-14,1.7075968089857045e-53
4.1421169606327586e-30,0.0008360063403501645,0.00047434342072679635,6.179695188720989e-35,6.5390077072437625e-25,1.4106364851883142,9.183057705196792e-06,2.0946710643071716e-44,4.794247372019044e-14,0.5411025766929632,9.986732485837256e-12,2.0282112482882572e-54,3.0575936844233898e-15,1.8662018735025114,3.0895237253349937e-12,3.291060850591373e-50
1.1709524004862729e-32,0.00010627994387530713,0.0031406069521847228,2.6912450241000645e-32,3.132062609043414e-27,0.8179698084253426,9.330494560965654e-05,2.0273359030827407e-41,8.650155857343483e-16,0.2150768926031052,3.073592585463432e-10,4.178564212692901e-51,4.667500157857526e-17,2.0432258931888,1.0290391595042753e-10,4.981543411651705e-47
2.599761774710634e-35,1.0611346371641666e-05,0.016330960317364123,9.204852946400696e-30,1.178220160815123e-29,0.3725090813567435,0.0007445595594806388,1.5410368325171247e-38,1.2257583363855886e-17,0.06714061788624674,7.4292780444746014e-09,6.761116248942109e-48,5.595853539947864e-19,1.7569183362959238,2.6918428269060973e-09,5.922012988456844e-44
4.5332043383555547e-38,8.320838532732841e-07,0.06669408037083456,2.4726229670709723e-27,3.4809669019756613e-32,0.13323363746496303,0.0046662892191311174,9.199786644789126e-36,1.364153393692406e-19,0.016460929063450584,1.4103417229082628e-07,8.591859274044127e-45,5.268970491228501e-21,1.1864903120404715,5.5302520341343996e-08,5.529071690109356e-41
6.208039432314016e-41,5.124377639565906e-08,0.21391452905245345,5.216465894210271e-25,8.077012728281208e-35,0.03742556230837351,0.02296790015152108,4.3134018619605657e-33,1.1923369128367375e-21,0.003169573172461828,2.102710701656767e-06,8.574984354177303e-42,3.89639181783062e-23,0.6292949501596831,8.923137374890441e-07,4.054268580811772e-38
6.676995248015825e-44,2.4785209239912182e-09,0.5388534978279962,8.643154472395182e-23,1.4719025912778906e-37,0.008256580371170651,0.08878679088413678,1.5883255298921807e-30,8.184877802187285e-24,0.0004793190065012604,2.462136493392311e-05,6.721356744507581e-39,2.262960160678501e-25,0.262133017128622,1.1307527780011276e-05,2.3348029841841544e-35
5.640077825663552e-47,9.415025075435229e-11,1.0660524167628833,1.1247230787288924e-20,2.1066132027757257e-40,0.0014305713412892987,0.2695583913519938,4.5934240604617065e-28,4.412684120461008e-26,5.692800281452884e-05,0.00022642384166955858,4.137690349231824e-36,1.0322113332306273e-27,0.08575641849163766,0.00011253695938224851,1.0560035858304112e-32
9.311862531473077e-49,1.1200404409310154e-11,1.9611158336266756,2.3566652943146764e-14,3.772926583737231e-50,3.4347035566359995e-08,0.6923293327808087,2.1941137505952636e-21,2.696562266169251e-33,0.0003481883343587063,0.00417141015963426,1.8369563414204356e-24,1.822826608367055e-25,0.009253456509862213,7.650358317273876e-05,6.982933091348916e-38
5.389579902658598e-52,2.8806085865741433e-13,2.0071136665715863,1.071763648384872e-12,1.9663218958294105e-53,1.6072671056754662e-09,1.26524733530364,2.435102467626084e-19,5.644255588228107e-36,3.98094277871616e-05,0.020857483809317356,2.8707949183201886e-22,8.232799956816204e-28,0.0016307182805279036,0.0006238904383194644,3.940523095421973e-35
2.449913230409366e-55,5.818515923295011e-15,1.6133110904754855,3.828049708086907e-11,8.04837688985938e-57,5.90696343464346e-11,1.8159988099967908,2.122524791659882e-17,9.278554424652168e-39,3.574662818526938e-06,0.08190649938697743,3.5235702312367156e-20,2.9202981651335945e-30,0.0002256998760114236,0.0039958788469361545,1.746414397183756e-32
8.74629095314223e-59,9.230338599355093e-17,1.0184546602679316,1.073825081423316e-09,2.587256130335538e-60,1.7049746952163574e-12,2.047071995689694,1.4530003927856793e-15,1.1979298770798924e-41,2.5209350712795925e-07,0.2526109918240834,3.3965743440726598e-18,8.135500151122169e-33,2.4533591545182972e-05,0.02009989199713705,6.0788042430646376e-30
2.4523054712186594e-62,1.1500069564147521e-18,0.5049434110042281,2.3657396452768338e-08,6.532027029646926e-64,3.8649957627532305e-14,1.8122917099828901,7.811890030586069e-14,1.214674468211597e-44,1.3962579747043436e-08,0.6118761879445263,2.571442080906006e-16,1.7799948616423186e-35,2.0944421521107574e-06,0.07940586201643268,1.6617528877003194e-27
5.400110453421994e-66,1.1252803402755141e-20,0.19661703762168042,4.0933396418294864e-07,1.2951913967084466e-67,6.881094716016904e-16,1.2600869673539536,3.2985565925635297e-12,9.673103586505912e-48,6.073612807524853e-10,1.1639981494406797,1.5289377294977845e-14,3.058656235013164e-38,1.4042778260596178e-07,0.24637057374001087,3.5677314403349823e-25
9.339167143144297e-70,8.647656385701303e-23,0.06012803574331872,5.562449026110293e-06,2.0169603368209942e-71,9.621515386861489e-18,0.6880981101272914,1.0938787542175363e-10,6.049914030454623e-51,2.0749420263271647e-11,1.739075579365208,7.139705169950737e-13,4.127813039449287e-41,7.3946076544444986e-09,0.600347261966095,6.015826441827799e-23
1.2685017841280785e-73,5.219315463369327e-25,0.014441433807802545,5.936517278313716e-05,2.466824165549282e-75,1.0565908633045843e-19,0.2951057281869154,2.8489961633550035e-09,2.971734439936656e-54,5.567269705813125e-13,2.0406195950573305,2.618473528771025e-11,4.375088047105502e-44,3.058120985380286e-10,1.1489302469001543,7.966652430700987e-21
1.3531671494449148e-77,2.4740364782351942e-27,0.002724087420233288,0.0004975936819560162,2.369498617838276e-79,9.112712153358954e-22,0.09939907506869715,5.827630004326764e-08,1.1464317909797794e-57,1.1731565899421227e-14,1.8805421754091667,7.542121538647497e-10,3.641925064203592e-47,9.93279835962124e-12,1.726880242670289,8.285789031524114e-19
1.1336767468250942e-81,9.210348847896803e-30,0.00040356100652834897,0.003275634283376822,1.7875251232744978e-83,6.1725679981296554e-24,0.026294473310923487,9.362018740899451e-07,3.4734725670744334e-61,1.9415435526497948e-16,1.3610733558575345,1.7061464022986028e-08,2.3809629799367776e-50,2.53376308567618e-13,2.0384882281912184,6.768139503501969e-17
7.459409697991302e-86,2.692920236080154e-32,4.695423634687527e-05,0.01693531923356819,1.0590714932217937e-87,3.2836854058130197e-26,0.0054629099072409345,1.1812028085204265e-05,8.265268284356787e-65,2.523572109155845e-18,0.7736729558382868,3.031213259446996e-07,1.2225079990547023e-53,5.076189416743993e-15,1.889868664669597,4.341923439553455e-15
3.8547579441856005e-90,6.183698825146402e-35,4.290597704153184e-06,0.06876521362947981,4.928058238814964e-92,1.3719384627753538e-28,0.0008913761909787513,0.0001170460777373831,1.5446406717702667e-68,2.5760941413394547e-20,0.3453907711981852,4.229549563463147e-06,4.929787567893686e-57,7.987062139008156e-17,1.3760444713077769,2.1876228460657871e-13
1.5644698309225837e-94,1.115194446174285e-37,3.0792024216757594e-07,0.2192914174352274,1.8009589506301288e-96,4.501789150961462e-31,0.00011422875684243129,0.0009108915810439484,2.267124688106822e-72,2.065309630799715e-22,0.12109925497511984,4.634993979184644e-05,1.5612847952676566e-60,9.869922360388498e-19,0.7868840540486884,8.656456845550751e-12
4.986716771147666e-99,1.5795387903790329e-40,1.7355459341069956e-08,0.5492270292577421,5.169032058776365e-101,1.1601472042467063e-33,1.1496543853114805e-05,0.005567419427318577,2.6133692442377822e-76,1.3004271851058733e-24,0.0333464527787459,0.00039891618711902495,3.883412145861725e-64,9.578948510189523e-21,0.35339992142572063,2.6902046290794693e-10
1.2483594162461363e-103,1.7570633616376587e-43,7.682656477444957e-10,1.0803378669010957,1.1651774382092998e-105,2.3481101974455613e-36,9.087335857626742e-07,0.026725055898610642,2.365939170306292e-80,6.430790159061437e-27,0.007211660001209621,0.002696445045360157,7.586164714987397e-68,7.301286165311255e-23,0.12465209497287967,6.5661060415129075e-09
2.454381166170205e-108,1.5350480676089846e-46,2.6709400845210307e-11,1.668955375614516,2.062777267899271e-110,3.73251258454756e-39,5.641353153014541e-08,0.10075363722164885,1.682223913775277e-84,2.4975837868862594e-29,0.0012248933400904151,0.014314590121540054,1.1638807382919109e-71,4.370773802170314e-25,0.03453107863171148,1.258658456549024e-07
3.789848132467406e-113,1.0532560559065313e-49,7.292800049328933e-13,2.024917248844829,2.8680719109422615e-115,4.6597381864114874e-42,2.750473248797192e-09,0.29831855956659614,9.393803246388921e-89,7.618214976291369e-32,0.00016339498863755043,0.059682044184872184,1.4024007096935984e-75,2.0549190649388148e-27,0.007512736144043455,1.8948957996800876e-06
4.595989564325383e-118,5.675751592890123e-53,1.5638744927390512e-14,1.9295110241084712,3.1318803703783524e-120,4.568768790672539e-45,1.0531954935905695e-10,0.6937088623322554,4.11980391587219e-93,1.8250039560363825e-34,1.7118141851233184e-05,0.19542759695478343,1.3271291673217639e-79,7.587671857419306e-30,0.0012837000472387774,2.2404754907855097e-05
4.3773743611342685e-123,2.402095246345722e-56,2.6338249977754467e-16,1.44399163649734,2.6859487557141996e-125,3.518149369351244e-48,3.167291157095309e-12,1.2669271451292792,1.419021781353751e-97,3.433616805639886e-37,1.4084840669123652e-06,0.5025803715128403,9.863514663821131e-84,2.200390642419748e-32,0.00017226871230951866,0.0002080522854797129
3.2743550902324434e-128,7.984256804423067e-60,3.4837691060625895e-18,0.8487103935218016,1.8091213952296884e-130,2.127682381006543e-51,7.48073746564899e-14,1.817203101217026,3.838654337908537e-102,5.0736122219963235e-40,9.101745450567629e-08,1.015085404984559,5.757416184252367e-88,5.011508452556298e-35,1.8156272275657817e-05,0.0015173375784169117
4.9702873992064847e-138,7.758801659987949e-60,6.71862852020975e-26,2.0399691791147325,2.3131388981628114e-123,1.6274482946519447e-49,1.7053925243867776e-15,1.9664528110400616,6.659074754616429e-103,6.508538913468221e-50,2.9120439808223427e-10,0.9109390936081143,2.486760807542987e-92,1.0846789243295174e-34,0.00022518204395426692,0.027384619337766543
1.8625782303022305e-143,2.0237026959793216e-63,2.8994646196551403e-28,1.8834783509375441,1.7076091194037498e-128,8.895444376172235e-53,2.5148355837439986e-17,1.5160183068894775,1.3596810994487888e-107,3.4527084608520772e-53,9.424590018856385e-12,1.5089421709242656,8.940462177008132e-97,1.999560084128118e-37,2.447082634302122e-05,0.10282051411087367
5.481822545006945e-149,4.14549312945653e-67,9.827259572639394e-31,1.3657622002082963,9.9003978761301e-134,3.818611941709001e-56,2.912542476931714e-19,0.9179156862039849,2.1804074643238835e-112,1.4385128360529953e-56,2.3955455506489947e-13,1.9630586758920625,2.5244301335202387e-101,2.894977180418415e-40,2.0885310800755025e-06,0.30320074422670096
1.2671057213961516e-154,6.669343996843626e-71,2.6159200733737744e-33,0.7777982719914175,4.508107466535338e-139,1.2874217253744156e-59,2.649185493384724e-21,0.4364942897742644,2.746095831299472e-117,4.7070087241490883e-60,4.78215698627078e-15,2.005725033128454,5.59814534928525e-106,3.291798629793888e-43,1.3999440504606236e-07,0.7021957298415712
2.3002665305871995e-160,8.426892743658626e-75,5.468823946347843e-36,0.34788546865693776,1.6121791557858113e-144,3.4088945738960456e-63,1.8924738963746972e-23,0.16301657749068765,2.716258803292799e-122,1.2096331891393955e-63,7.497572148101096e-17,1.6094850171745068,9.749950573396444e-111,2.9396715188357893e-46,7.369836364195609e-09,1.2772136005517576
3.279600153864543e-166,8.362367383614342e-79,8.9792661439283e-39,0.12220332766740444,4.5280349709683053e-150,7.088979751112727e-67,1.0617563245895835e-25,0.04781480671109972,2.1101048422283373e-127,2.4414049142556786e-67,9.231981119653604e-19,1.0143314952735334,1.3336383857488678e-115,2.061777417697877e-49,3.0470700628334805e-10,1.824510277774502
3.6723246269043123e-172,6.517311063968127e-83,1.1578843255923818e-41,0.03371376110720269,9.988118176477704e-156,1.1577940965090333e-70,4.678398855543791e-28,0.011014644056909016,1.2874025071867122e-132,3.8699322666783755e-71,8.927843955881878e-21,0.5020538622346925,1.4326865689447386e-120,1.1356962234898864e-52,9.894286112804993e-12,2.0469466468619233
3.2295250779387404e-178,3.9891933419269313e-87,1.1726460225419504e-44,0.007304808032190359,1.7303541592649435e-161,1.4851022463977463e-74,1.6190007949572774e-30,0.001992764414861651,6.16881997349147e-138,4.817750914840303e-75,6.780718317213302e-23,0.19516329569569224,1.2087645676028476e-125,4.913149892131424e-56,2.5232711275889127e-13,1.8036163398831595
2.230558853964553e-184,1.917693297680001e-91,9.327089067744496e-48,0.0012430478271341528,2.3543106081912795e-167,1.4960937493050837e-78,4.400219167841336e-33,0.000283151509090918,2.321492426743554e-143,4.710453820230398e-79,4.044662096318466e-25,0.059583142334461235,8.009578864010289e-131,1.6693033906027055e-59,5.053832002827965e-15,1.248128294325017
1.209946426953262e-190,7.240201356954376e-96,5.826432808359755e-51,0.0001661285595374943,2.5157642829410425e-173,1.1836919419454572e-82,9.392452000496103e-36,3.159797354155927e-05,6.861354771367224e-149,3.617083942298271e-83,1.8948123911036696e-27,0.014286508142202168,4.168262602837533e-136,4.454387206852078e-63,7.949780055665098e-17,0.6783467132565435
5.1546125322962854e-197,2.1468394531946732e-100,2.858490742901738e-54,1.7437257837446922e-05,2.1113175794809302e-179,7.3552256859698925e-87,1.574566797415228e-38,2.769344669099764e-06,1.5926850695936714e-154,2.18138264721185e-87,6.971522226975963e-30,0.002690334071375552,1.7036402465430857e-141,9.335080906786975e-67,9.821252001765752e-19,0.28954872100843826
1.7246593946483253e-203,4.999492491332584e-105,1.101408102424541e-57,1.4374392803379847e-06,1.391600607899261e-185,3.589473440459866e-91,2.073101775414765e-41,1.906216479792443e-07,2.903537045838648e-160,1.0331956039306031e-91,2.014496168920131e-32,0.0003978906736760548,5.468624952569e-147,1.5364754858895177e-70,9.529190854484714e-21,0.0970664185896111
4.5319810042545894e-210,9.14386282660423e-110,3.3330142707246224e-61,9.306325894829279e-08,7.20365798187187e-192,1.3757607487161106e-95,2.1436683063584647e-44,1.0304925539790262e-08,4.1572128728256743e-166,3.8433565366539885e-96,4.5717524310087117e-35,4.621667918455438e-05,1.3786556897782202e-152,1.9861434577694234e-74,7.261437857747221e-23,0.025556053597045127
9.352985315385562e-217,1.3134420414996068e-114,7.921428536025345e-65,4.73199671525151e-09,2.9286602286557547e-198,4.1412601587396385e-100,1.740892602182265e-47,4.3751699298221393e-10,4.674709035225892e-172,1.1228357420941975e-100,8.148476031646265e-38,4.216102330320436e-06,2.7296748886141143e-158,2.0163829747036982e-78,4.34576916554316e-25,0.005284403892831614
1.5159673693002282e-223,1.4817316366397258e-119,1.4785883266340758e-68,1.8896790198716173e-10,9.35109185868678e-205,9.790379874728867e-105,1.110359983452514e-50,1.4588895793867377e-11,4.1284243881535996e-178,2.5763164823593373e-105,1.1406371430620069e-40,3.0206539783838165e-07,4.244665395569208e-164,1.6077290489486558e-82,2.0426225046853056e-27,0.0008581745808919561
1.929775922396769e-230,1.3128213267318146e-124,2.167546719142511e-72,5.926647227513274e-12,2.3449472961752683e-211,1.8177912191028606e-109,5.562026490216201e-54,3.8205628475140673e-13,2.8634625962019536e-184,4.6425824418211474e-110,1.2539957251846176e-43,1.6996842252519877e-08,5.183861935575781e-170,1.0067696735359305e-86,7.540271783921718e-30,0.00010945427246992925
1.9293070122850975e-237,9.135222339432142e-130,2.4955546798673555e-76,1.459847675879462e-13,4.618290828757799e-218,2.6507324125165376e-114,2.1881633183186844e-57,7.857958001598927e-15,1.5598258860766603e-190,6.570485578389253e-115,1.0827346405966467e-46,7.511262467251211e-10,4.972111062403863e-176,4.951363609716424e-91,2.1860662370112908e-32,1.0963954381354897e-05
1.5148625575356996e-244,4.992407764951104e-135,2.2565405512006027e-80,2.8241218918884607e-15,7.143431751144844e-225,3.0357444181621e-119,6.760889580569215e-61,1.2693152203956023e-16,6.673261775601572e-197,7.303192321532062e-120,7.342186916694245e-50,2.6069641636232724e-11,3.7454641530478646e-182,1.912480189380441e-95,4.977566407252902e-35,8.625398130823375e-07
9.341627575574405e-252,2.1427840611086353e-140,1.6024947817620297e-84,4.2907850736827383e-17,8.677806271917953e-232,2.730498554578639e-124,1.640610104256612e-64,1.6102996604982429e-18,2.2422169372374915e-203,6.375370635246678e-125,3.910265720105211e-53,7.106153980537416e-13,2.2158884718925773e-188,5.801582856575504e-100,8.901193416624549e-38,5.3292796495955076e-08
